Date,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,Rainfall,Depth_to_Groundwater_log,Depth_to_Groundwater_diff_1,Depth_to_Groundwater_diff_2
2020-03-05,-25.072857142857142,9.142857142857142,-28728.617142857143,2.9,30.2,3.2217858722842854,0.0357142857142847,-0.02285714285714846
2020-03-12,-25.02,10.857142857142858,-26720.804571428573,2.628571428571429,0.0,3.219675505038765,0.05285714285714249,0.017142857142857792
2020-03-19,-24.87142857142857,8.942857142857143,-25638.58285714286,2.5142857142857147,3.5999999999999996,3.21371969771883,0.14857142857142946,0.09571428571428697
2020-03-26,-24.728571428571428,9.614285714285714,-24913.810285714284,2.7142857142857144,0.4,3.20795931312685,0.14285714285714235,-0.005714285714287115
2020-04-02,-24.81142857142857,11.714285714285714,-26985.55885714286,2.542857142857143,0.0,3.211304376514723,-0.08285714285714363,-0.22571428571428598
2020-04-09,-24.885714285714283,14.228571428571428,-27082.697142857145,2.4857142857142853,0.0,3.214293915363089,-0.07428571428571118,0.008571428571432449
2020-04-16,-24.810000000000002,15.057142857142855,-21381.654857142858,2.442857142857143,20.0,3.21124679770371,0.0757142857142803,0.14999999999999147
2020-04-23,-24.738571428571426,15.799999999999999,-23630.893714285714,2.457142857142857,21.599999999999998,3.208363621908746,0.0714285714285765,-0.00428571428570379
2020-04-30,-24.705714285714286,17.585714285714285,-23264.18742857143,2.6142857142857143,0.6,3.207034564476971,0.032857142857139365,-0.03857142857143714
2020-05-07,-24.714285714285715,19.099999999999998,-23532.64457142857,2.457142857142857,0.6,3.207381445442466,-0.008571428571428896,-0.04142857142856826
2020-05-14,-24.67142857142857,20.114285714285717,-22140.98742857143,2.4285714285714284,22.200000000000003,3.2056458360973195,0.04285714285714448,0.05142857142857338
2020-05-21,-24.785714285714285,19.67142857142857,-26773.75542857143,2.4714285714285715,0.0,3.2102674503316004,-0.11428571428571388,-0.15714285714285836
2020-05-28,-24.697142857142858,17.214285714285715,-25591.062857142857,2.414285714285714,24.6,3.2066875631433174,0.08857142857142719,0.20285714285714107
2020-06-04,-24.638571428571428,18.785714285714285,-24567.09942857143,2.6285714285714286,46.2,3.204313159247996,0.05857142857142961,-0.029999999999997584
2020-06-11,-24.75142857142857,19.2,-27178.416,2.7714285714285714,20.0,3.208883207406681,-0.11285714285714121,-0.17142857142857082
2020-06-18,-24.822857142857142,21.942857142857143,-28030.13485714286,2.6,1.4,3.2117648876902574,-0.07142857142857295,0.04142857142856826
2020-06-25,-25.145,26.383333333333336,-31131.504,2.433333333333333,0.0,3.224659069623928,-0.3221428571428575,-0.25071428571428456
